disk_uid,disk_capacity,disk_attr,disk_type,user_type,vm_cpu,vm_memory
1db74d8b-cb64-48f3-8f3e-177d86a26518,10,1,0,0,1,1
9ca90c1c-3409-4183-9f6f-f863513104c6,10,1,0,0,1,1
b72c6154-c1fb-42ae-ac82-a6825a0df645,10,1,0,0,2,4
c9a629b5-67d5-4d73-9703-b9f9881c3a03,10,1,0,0,1,1
bca9b1f3-8372-4586-9d2f-152b2e609e7a,10,1,0,0,1,1
819aea5e-8994-42de-833d-f3bc81e46c96,10,1,0,0,1,1
6da856ac-43c7-4079-a44b-70919bf8e666,10,1,0,0,2,4
72eae369-2598-4427-8f44-6a1acf5a9ee0,10,1,0,0,2,4
1acd70f9-f714-471c-9890-4d5a32751677,10,1,0,0,2,4
a8ee8e7a-d3f5-4232-a90a-f0c3bfa842e8,10,1,0,0,2,4
56127203-80f4-45a1-aeae-5786191fd37d,10,1,0,0,1,1
494e9193-8f9a-4847-9043-f79f17af2dde,10,1,0,0,1,1
daac920c-26cc-4051-aefb-12427040cc7e,10,1,0,0,1,1
b51a5ac9-ef1d-4e36-8026-8b5ee2643494,10,1,0,0,1,1
0051e8b4-2ddf-4621-b1c4-29fb7139d7c2,10,1,0,0,1,1
e61cb41f-f3eb-4583-982c-6bc685d913e8,10,1,0,0,1,1
3e26aec3-f70e-4f7a-b1bc-3ffd0071603a,10,1,0,0,2,4
4f454def-6dda-4419-9ce2-d8b1a53795fb,10,1,0,0,1,1
fb939195-7ab4-4a12-b94a-3c1114ceb29d,10,1,0,0,1,1
091aff72-86ec-4326-9ae2-7942506ff2a4,10,1,0,0,1,1
8cd4a159-27bc-4ec2-87fc-c07d7393b45c,10,1,0,0,1,1
2db4385a-b90f-4a90-a74b-3120a64cb4be,10,1,0,0,1,1
8e1e4714-3066-46f3-9359-9d4df1d7a0d4,10,1,0,0,1,1
9a6e8be7-a1fd-4dc1-8c5e-4a078e91a96d,10,1,0,0,1,1
d5688fdb-d09e-42d1-a7a4-43bead4fdcf7,10,1,0,0,2,4
997e8269-7b5b-47bb-93fd-45a3eb262d7d,10,1,0,0,2,4
e021adb6-30b6-4002-ba39-86f515b3cba3,10,1,0,0,2,4
ef429656-cb3e-437e-a440-d738a56df60c,10,1,0,0,2,4
4298ee27-9bb0-4d5a-86fd-9ee56be8c135,10,1,0,0,1,1
8cf580e2-7710-4bea-840b-f99476f72256,10,1,0,0,1,1
c0a39967-c341-4c33-a19c-595a9da28154,10,1,0,0,1,1
f4ff7832-2fa9-4318-9141-ed8df60116d6,500,1,0,1,16,32
e373089d-3d2e-42e3-b2ef-f1f68ade5dc4,10,1,0,0,2,4
e7587000-1f4b-44fb-8008-675b197dfc0f,10,1,0,0,1,1
957b374e-4840-4403-a4d9-590342d1a3bd,10,1,0,0,1,1
8cbde484-7233-4248-a8af-8da74b8d257c,10,1,0,0,1,1
6124170c-36fb-4d1e-a214-008e5804ae38,10,1,0,0,1,1
759dd092-cfb7-48e7-982f-05fb19b381d5,10,1,0,0,1,1
ab42dbaf-ccbb-496c-803c-84696f9bc467,10,1,0,0,1,1
e3858511-1e61-42ad-a197-5151d6f98650,10,1,0,0,1,1
86d375f2-e2fb-4632-beac-1e1eadf7cbf6,10,1,0,0,2,4
eb51536f-f0c1-4efd-a064-6a65e6a1ad95,100,1,0,1,32,64
a5469ca5-9104-4f08-b61b-396bd6040622,10,1,0,0,1,1
5ccd772d-8d3d-44e9-b926-ff062c9d18aa,10,1,0,0,1,1
955c5937-cbae-4759-93b4-9f7cb8fe04d3,10,1,0,0,2,4
a9580740-dbab-4267-b996-ab531e7b64b5,10,1,0,0,1,1
5a21ab4c-bfc9-44a3-a2d9-8a23b6e08730,10,1,0,0,2,4
7e7b6869-9ce4-45e5-bc8b-108d5c918237,10,1,0,0,2,4
fdd3d5d8-a839-49d9-b654-e6e617311598,10,1,0,0,2,4
7ebc0ff1-052a-46af-97a9-5879258bbbd4,10,1,0,0,1,1
1ebf1d61-a88c-481e-90aa-f2ab5fc0654d,1000,1,0,1,32,64
317e0b6b-a1fd-4db4-a753-405eb05530bb,10,1,0,0,1,1
6c859700-7ed5-4853-abfa-9a4f93d1273a,10,1,0,0,2,4
ae4667ca-22cc-416e-b17e-b3302bebf6a1,10,1,0,0,2,4
5710af6f-a020-437c-858c-ff3ed526383c,100,1,0,1,32,128
cc120073-d80b-4384-bdb1-43f745603e26,10,1,0,0,2,4
aad6baf0-02ec-43e0-8a34-221c858b65c3,10,1,0,0,1,1
6617d51d-caa8-4099-9496-2d8f6d28eec2,100,1,0,1,32,64
6309b783-734f-40ca-ac8d-7a5e65340129,10,1,0,0,1,1
f16714e6-e15c-435f-a366-2ec58dbde792,10,1,0,0,1,1
35d57253-09a8-4c1e-b5c3-717b86a5fae7,1000,1,0,1,32,64
a4ce5ec5-01f1-4d57-9a51-311e674eee03,500,1,0,1,180,464
0fd2ea15-47a8-49bc-85f6-04f3ee317117,2000,1,0,1,16,64
15c0bde8-181c-42f4-a718-b64afb5dd54b,2000,1,0,1,16,32
3d8cfce9-a443-4d36-90b5-6f8921bbaf51,100,1,0,0,16,32
9e4cb3b3-14e4-477f-8849-bf29490cad2a,10,1,0,0,1,1
9ea2a9a1-1b2e-4984-ad72-b467980c023e,100,1,0,1,32,64
960e1055-b9e2-40de-b282-2d21b360aa75,100,1,0,1,16,32
211cb0dd-ee45-4e8e-bb07-4ab02d345943,50,1,0,0,1,2
220c4ebc-2317-4239-8155-0c0d8f90a7a5,500,1,0,1,180,464
f9aa477e-2146-43cf-b86f-0c242281a3f5,10,1,0,0,1,1
5c1dd2ee-ab7d-4008-be82-960e98001730,500,1,0,1,32,256
1c30e64d-6ad2-4fea-8101-3ff6ad739c52,200,1,0,1,32,128
26212d4d-12f0-4fc2-92aa-f64ee41d73df,200,1,0,1,32,128
4edf8fda-3444-47f4-9f3c-f66b3fcc875a,200,1,0,1,32,128
d57525a3-c557-4dd1-b0c1-aa369a9e30bd,100,1,0,1,32,64
46df56a9-b8c2-4677-93e6-632e1d62f29b,10,1,0,0,2,4
e46833d2-7fa3-4638-8002-37fa1c996463,300,1,0,1,8,16
3130efd1-4fb0-47f0-8e8e-cb4cc2c09aa0,10,1,0,0,2,4
5cfb3569-4420-4172-88d6-293cc837e74e,10,1,0,0,2,4
21660fb4-bfcd-419f-ae51-36736e7bd328,100,1,0,1,32,64
856b7efb-da5c-4b93-b614-0d6abe8e9a91,10,1,0,0,2,4
59280651-0520-4e32-8430-1cefe8c604cc,100,1,0,1,32,64
6bf23005-7072-46e3-969c-f39b5dd4997a,100,1,0,1,32,64
63893d2f-1d45-4b97-a69d-9b1fe0055f8b,100,1,0,1,32,64
985027c8-084c-46fd-bab2-80ab48e43b6a,10,1,0,0,2,4
ddc58003-905b-416f-9a81-116d9449a37e,10,1,0,0,2,4
fd0e0d6d-3d16-4e10-9f57-e84b864ef75b,10,1,0,0,2,4
06e8bad2-fa60-4bc4-8f31-d1a19a77d599,200,1,0,1,32,128
5222456b-de21-4c30-a08a-61efc729408f,200,1,0,1,32,128
184acb2a-3e87-4f1c-9e43-1a575e355037,200,1,0,1,32,128
4c3de507-6980-4aa0-8d13-bbf545cbd773,500,1,0,1,64,256
3cc60e19-1b1d-465e-8952-c732153c15cb,10,1,0,0,2,4
77b006df-d899-4386-a204-e370319377c6,200,1,0,1,32,128
0fac7c64-6b4a-448c-9043-0bbe62aad244,200,1,0,1,32,128
c3b92789-dd5a-4972-b82f-7bb2a409a040,100,1,0,1,32,64
1e1337d6-a8c8-4fa4-bc8a-988fb980c6fe,10,1,0,0,2,4
ede0249c-9535-4d32-a3ad-6306b9a3fa4c,10,1,0,0,2,4
439b4886-b326-414a-94e9-0c0b2afe89ee,10,1,0,0,1,1
bd836f2c-c716-4b9f-9727-37e67e978266,10,1,0,0,2,4
100fa530-0a25-4b61-b94c-dae53af77da8,2000,1,0,1,16,64
c6e07667-593d-4b65-94f2-d8f7dd21c0fe,10,1,0,0,2,4
010ba4a6-0593-4939-ae7f-d0b57121bd7e,300,1,0,1,8,16
267f3314-0150-41cb-a341-966660e02b30,10,1,0,0,2,4
641e510e-2ab1-4ad5-b396-ed1d0a753c17,100,1,0,1,32,64
9c220ac5-8a47-456e-9acf-24884c1a0210,10,1,0,0,2,4
385ddf34-e6ca-4845-8cd2-f52370082c3a,10,1,0,0,2,4
e75dd74a-acf0-4b41-b4f9-46e01198eb7d,10,1,0,0,2,4
a1819331-4120-4ee5-9f29-60257f5a4f23,10,1,0,0,2,4
cec9cf6b-41b8-490e-a9d9-fe687f0cf876,10,1,0,0,2,4
7ddbc3a3-608f-490a-81c4-6c58e54dfaf7,10,1,0,0,2,4
685712be-4fae-4353-b3ac-5283f7a36d42,10,1,0,0,2,4
d1e97f02-fa4a-443b-b95e-cff01fe3c5d9,10,1,0,0,2,4
ea4448ef-c6b1-4ef9-bfb5-de63e856cce3,10,1,0,0,2,4
bcaea26e-b7a3-4335-b672-2ca0b422125f,10,1,0,0,2,4
53dbd63c-ba70-4c28-ab2d-6667c96e8709,10,1,0,0,2,4
a4d301fd-8fc1-4bf0-9215-f8ab5567ee86,10,1,0,0,2,4
355f055e-af6e-441b-974b-7fd8ae1ccec8,10,1,0,0,2,4
4bb374c4-b031-4da9-9be5-dc813dfa47ed,40,1,0,0,1,2
0f5a250c-60a6-4615-90d1-42f735684fbf,100,1,0,1,32,64
32f7bfcf-a913-454e-8d9b-42d75b585854,10,1,0,0,2,4
6bbdda47-4ad5-4b07-8015-886694ec8c9c,10,1,0,0,2,4
c352cadc-a702-4300-b9d6-a17f674dde16,10,1,0,0,2,4
8e3c1a1c-9f1a-4981-9f53-358cb5dff508,10,1,0,0,2,4
f3170ced-7965-4b0b-878b-4ae5d872d99f,100,1,0,1,84,256
f62f8a5b-e805-4880-8140-6e6fe461c811,100,1,0,1,64,256
526bb9c2-02bf-4e4c-8589-8b91b0e2523b,10,1,0,0,2,4
186e69f6-f28e-4bd2-b319-8827cb3f728d,100,1,0,1,64,128
48fd9773-3638-4e92-b345-e43621f5c7fc,100,1,0,1,64,128
5700db6b-3779-437d-8b9d-66d35d673153,100,1,0,1,84,256
19203c5d-ccb9-42c4-ad55-cd3265385a15,100,1,0,1,64,128
7364af82-07b2-4fbc-990d-31968581476e,500,1,0,1,32,128
7f03be0d-d2e4-4ea4-8663-e3aa705f51e8,10,1,0,0,2,4
9f6cbb24-079b-4929-9239-2ccfd526128a,10,1,0,0,1,1
8ca9b9fe-37d6-4662-bfc3-22f0d86722cb,10,1,0,0,1,1
14ea1ae1-5a6f-491a-a7e8-a7fbb2a92843,10,1,0,0,1,1
1566698e-49cf-436a-a594-739f5fa17379,10,1,0,0,1,1
293aa428-cbd4-4c08-a7e9-2dbb095cfd1f,10,1,0,0,2,4
bf1c5e92-1a71-4176-9d78-a8558ea40aca,10,1,0,0,1,1
1d085309-701f-4f05-a139-53dff6662c6e,10,1,0,0,1,1
65db3204-779c-4930-b391-eea8f5451a8a,10,1,0,0,1,1
6ea0b1fe-0cd9-4329-a556-f743f7630c12,10,1,0,0,2,4
9007b4b3-9ebb-4f55-af9e-0413340091dd,10,1,0,0,2,4
00cb71bd-0b62-407d-9cb8-dbb9b8284f4d,10,1,0,0,2,4
04ed3d78-ee26-463a-b182-88cbc276a563,10,1,0,0,1,1
73e5d888-9885-4a74-aeed-bba5464768c0,10,1,0,0,2,4
163fc4cc-ba61-4d85-9dde-01d8edc5adb7,10,1,0,0,2,4
1c30ef82-00d9-4303-8e55-4f59d836ce5f,10,1,0,0,2,4
ad8388b4-d786-4653-8b0e-31f02d5a217e,10,1,0,0,1,1
9bcd3a2f-77f1-45b7-9b00-75e76cda6aee,10,1,0,0,2,4
e768d69f-7ce3-4a0f-8111-ba9a8d828304,10,1,0,0,1,1
eac4c84f-82fd-493b-8610-86c4e042aa59,10,1,0,0,1,1
2af75de0-0e90-4956-b94e-8327477ee761,10,1,0,0,2,4
eed0a4cc-7437-40aa-bfc2-670f8a672fe6,10,1,0,0,2,4
ca9e86fc-211d-4969-88a9-05b204dc0663,10,1,0,0,2,4
e9cbedce-a24d-4a08-a5a6-e4f3e0ece6b8,10,1,0,0,1,1
ed87897b-4d28-4f5d-8566-448922d9e28a,10,1,0,0,1,1
c8998819-7721-4adc-ba3a-0e8feadaa99c,10,1,0,0,2,4
a8584160-e73e-4091-ac87-4512c2d225cb,10,1,0,0,1,1
47faaa78-58ad-4859-b8ba-1127b36f55ac,10,1,0,0,1,1
a39f8846-a2d2-4a00-a1ae-caa4da497723,10,1,0,0,1,1
585cdfdc-97c6-4d6f-9d1a-7a2422e71864,10,1,0,0,2,4
34960590-2658-4d8c-8e15-5ab6f7dbb078,10,1,0,0,1,1
5f9e65db-4bb8-46f2-96bc-d14cf748eff5,10,1,0,0,1,1
8e69fa96-a188-4055-83dd-46f4d320fe70,10,1,0,0,1,1
a2edc015-6d9e-4a5f-ae5e-e753744f371d,10,1,0,0,2,4
7357309f-7171-4aed-9cac-dacf8df22148,10,1,0,0,2,4
bb915de8-61f4-45d7-be5f-3e3f92168dc1,10,1,0,0,1,1
b65a7fc3-80a7-4e2e-a6fc-525b84dda60c,10,1,0,0,2,4
de8f2470-90db-4df9-9032-cc96259a71d4,10,1,0,0,2,4
42050475-8e7b-45e9-9959-d507441e4b7f,10,1,0,0,1,1
68ffff78-b0a8-4de1-8ba1-e375f1ef95bc,10,1,0,0,1,1
f28ea60c-8b24-4cc8-9e8c-262b15a36ece,10,1,0,0,2,4
f2ac63b8-f91a-4c5a-9455-eed289468247,10,1,0,0,2,4
33c6ee19-a88b-49bc-950d-38c978f95980,10,1,0,0,1,1
097bbd33-6cd8-4b6b-8b5f-080b5b16f429,100,1,0,1,64,256
dbeb8323-760a-4664-9c16-b60ddb71f89f,10,1,0,0,2,4
e0711111-d9f0-4b1c-a0aa-74e48948a70d,10,1,0,0,2,4
2792cdd3-7ae6-4794-bce6-7149dda28210,10,1,0,0,2,4
5ccde00b-a20d-4635-b858-56aed598a751,10,1,0,0,2,4
5fcbbc70-1ed7-40e5-8f6b-7f5a868733fa,10,1,0,0,2,4
a2f17a7f-a657-43fa-856d-8b91abc1f685,10,1,0,0,2,4
65a85c99-9955-4140-ad27-37482cf16bf0,10,1,0,0,2,4
b95696a8-7c32-4da5-8890-1a826ca3ba28,10,1,0,0,2,4
868fbe1c-363b-40c9-9d13-8ec75e611c03,10,1,0,0,1,1
a4bd5dde-11eb-4d67-bb0b-f7f23e4527b0,10,1,0,0,2,4
5a251ac5-1636-43f1-b0de-77c3fa378d25,500,0,0,1,4,8
849ea6e0-babd-4520-b6d3-7864f3238650,10,1,0,0,2,4
86981f04-6a37-41d6-9222-96ad345c1e29,10,1,0,0,2,4
0367f992-95b0-4bca-879d-15e8e3962552,10,1,0,0,1,1
ab0f5cbc-e174-42e3-a863-24581916b59f,10,1,0,0,1,1
dca80b13-5ffc-4850-851e-4b5536374578,10,1,0,0,2,4
1f12eadd-be5b-498d-aa2b-83635c97e042,100,1,0,1,64,128
d1041a5f-53cc-43cb-ab1a-ae0d9ff2998b,10,1,0,0,2,4
e309c40b-f285-4fc5-930b-c0095f8c90b3,100,1,0,1,32,64
c9670639-91ba-4e47-ae38-b813495aff1d,100,1,0,1,32,64
a0326647-c0bc-4893-aeee-d94590d52997,100,1,0,1,32,64
90953363-72f6-4b66-aae2-5e42991be96d,500,1,0,1,32,128
693fcaba-dc71-489b-a3c2-6170dfc6f8f9,10,1,0,0,2,4
0add4108-c010-4294-8c1c-abc65b4d2980,500,1,0,1,16,32
49cf0beb-e318-4810-9511-a391af8c493f,10,1,0,0,2,4
d0fd75bc-a210-4175-95b7-438548e6aa91,10,1,0,0,2,4
dfbb5860-b169-4828-8ac1-89a13a7dfa31,10,1,0,0,2,4
6a2019ee-761a-482b-b7d5-fc8a431c1132,10,1,0,0,2,4
b372faeb-a127-4ee6-a366-3a3a28de1772,10,1,0,0,2,4
9e0a21a3-ef61-457c-86ab-d4d711da19d2,10,1,0,0,2,4
fa320e17-8c31-41b5-929c-a2a500f6b27b,10,1,0,0,2,4
561fac4b-0467-4b39-b1b3-85c115121a3f,10,1,0,0,2,4
e9740cd4-40b7-4591-9cde-6809612c4f1c,10,1,0,0,2,4
5cbc5e91-0628-4a0c-a727-b9bce13f8d97,10,1,0,0,2,4
8c8b3f43-5488-4293-8ca2-8f9aa0e53572,10,1,0,0,2,4
78955f27-61ac-4370-9449-1965c8ca2baf,500,1,0,1,16,32
31a7a33d-1c81-47b8-b5e6-1099f7750844,500,1,0,1,16,32
9a7385ea-036e-45d5-87fb-2c96c445bccc,50,1,0,0,4,8
ef6f8fee-26a7-483e-aa95-ec82db89473e,200,1,0,0,4,8
7878ea7b-a17e-4028-9a7c-c07ba95bd536,200,1,0,0,4,8
422eafda-ff02-413b-919b-4a3ec6ba8f91,200,1,0,1,180,464
5f97944e-83fe-456f-9aff-fcbe167a8496,10,1,0,0,2,4
2b0f9fb5-4901-48c5-9ebe-e724c3529981,100,1,0,0,2,4
ddb055bb-7545-4e64-aa8c-fb4dd7076885,100,1,0,0,2,4
e3f53178-fe4b-4136-a7c9-068c1a4a0dc5,10,1,0,0,2,4
9292a1ac-f2e1-43fb-a16c-9df8a9459576,100,1,0,0,2,4
75a56a5e-cc2c-411b-84d5-446490601d72,200,1,0,1,32,128
d837db8d-031c-433a-83cc-877e1c20716f,100,1,0,1,32,64
2c77ab30-ee78-440b-a918-fc03f61fc902,200,1,0,0,4,8
a0db6404-9f3b-4d9d-9eef-c79091c146ce,100,1,0,0,2,4
56f91abc-f0aa-4d04-89b9-33c5c9b44c40,100,1,0,1,32,64
e8b711ce-cfce-41bb-8837-873b48b3b0c6,100,1,0,1,32,64
18936260-b737-4acc-a0b5-9af5200d2e48,100,1,0,1,32,64
3ddb5cf3-9844-463b-8c4d-3e618ad33649,100,1,0,1,84,256
987a566a-f13d-4566-b185-1c4aea4212e6,100,1,0,1,32,64
30b9fd68-0765-4e99-b3a6-81d52e537b73,2000,1,0,1,16,32
e891c016-b14a-4a80-9b1e-dcd6d6a044ef,10,1,0,0,2,4
05656cff-0c6c-41cc-a27e-c263ddc6fd12,100,1,0,0,2,4
b3dd58fa-83de-4456-863a-e07f0efdd330,100,1,0,0,2,4
35fe53d1-a324-4bbb-ad3f-40a65c039be0,200,1,0,0,4,8
9a881486-388b-4ee3-b2d6-64de113ddfd4,100,1,0,0,2,4
2439f819-99c3-495e-8a12-794fc727dfdc,100,1,0,1,64,128
4ac3812c-eee2-4f70-9ab8-8168ffdbb583,100,1,0,1,84,256
9c4a7c0a-0d1b-4880-a297-3fa6846d9b4a,100,1,0,1,64,128
304f7dfd-89aa-4c8e-ba8a-4ac98fb6b01d,500,1,0,1,32,64
a3c2f32f-5d70-4696-9904-34d3cb320ed4,100,1,0,0,2,4
27d8e928-93e5-49e5-94a8-7e9ba6b9edde,10,1,0,0,2,4
df51a0f9-7f2d-42e0-b3c1-db5642369a18,10,1,0,0,2,4
f9818efe-e4bc-4589-8df6-d67a1b59b0e9,100,1,0,0,2,4
eb3cee2d-1ed1-4324-ba07-3ed93ac73291,10,1,0,0,1,1
033f050c-9c98-46ef-9b48-2c2e68ae8ced,100,1,0,1,32,64
3a6b471d-034b-4876-9d9c-c51a6d80e8b0,10,1,0,0,2,4
59139884-c9e0-4df2-935f-86b9f000d540,500,1,0,1,32,64
ffdb19ad-2e88-4fcb-a116-74baecfc546f,10,1,0,0,2,4
e65ade81-34f4-4e47-a7b6-4a7ffc2d5e67,10,1,0,0,2,4
650d4543-bc3a-437a-a221-7a5d27deb9c0,100,1,0,1,64,128
626c2011-e130-491a-9347-27f01cbed129,10,1,0,0,2,4
fd5f9141-147f-4263-a22b-e672567f07d1,10,1,0,0,2,4
8ca9ef06-7d65-48ff-8030-7192b9c42bc6,500,1,0,1,32,64
0af3a177-7034-4d23-953b-9452c4a85db1,100,1,0,0,2,4
78f897f5-f367-478e-86d2-07f0113ca403,100,1,0,0,2,4
80bb8694-f8a5-4a2d-85eb-db759d907aee,200,1,0,0,4,8
b62604e8-0816-499d-bb19-d7610a6592d0,50,1,0,0,4,8
cacd165e-df91-47ca-9dd0-73877759e1ec,100,1,0,0,2,4
8a92b81e-0649-4fa3-b36f-d750ceeff096,100,1,0,0,2,4
30ee708c-c30e-45b9-af89-47a1e99dcc60,100,1,0,0,2,4
fb192193-7843-4ebf-9802-549c1665372d,100,1,0,0,2,4
90fbb9f8-8f85-4cc3-ae1b-950f00a39d65,10,1,0,0,2,4
e0f2e53b-1157-4bfd-b238-c3e193a874ae,10,1,0,0,2,4
6548f35c-f991-4295-9938-f8330d0515fd,10,1,0,0,2,4
8eef9577-3ce6-43da-b4d5-aa05b321580a,10,1,0,0,2,4
c8510cf5-4612-44c1-a8a7-b54db225ee90,100,1,0,0,2,4
4eba48b9-d7fc-4700-84b8-86d2f061a38a,100,1,0,0,2,4
105f1d93-fcbf-446c-973c-a81873ba535a,200,1,0,0,4,8
7769f962-1f15-48ab-bc54-a8a9e83bac7e,100,1,0,0,2,4
866b6978-b643-42c3-b225-59e877b252d1,100,1,0,0,2,4
881a842b-ee9a-4cb9-931b-e4cfdbe85c81,100,1,0,1,16,32
e27ed2c4-0512-4513-a78d-fdc55f7701d8,100,1,0,1,16,32
379bb900-6383-4f72-8eb3-816c0a9dee51,100,1,0,1,16,32
a0f87eaa-0804-4250-82b3-175eddd905ef,100,1,0,1,16,32
252d41c9-4d80-44ac-8b94-7cf85195dabd,100,1,0,0,2,4
10516f8b-5fe0-4439-b4ed-9d5a51a461ae,200,1,0,0,4,8
2395f1a5-a33a-40d5-90da-44c5899daea7,200,1,0,0,4,8
dc0a96df-58a5-4b85-b18a-7fb0cdbb39e1,100,1,0,0,2,4
271f32e2-afd6-42c1-ae6c-7354ce4101af,200,1,0,0,4,8
a758a9ad-ae63-4cda-8ff9-8a6ada18b604,100,1,0,0,2,4
dcc152d1-bba2-41d0-85d0-5052dfcb080d,100,1,0,0,2,4
01b12817-7338-4dde-88d2-60e1060ac68b,200,1,0,0,4,8
b11867fd-81e7-4e15-816c-f6f715c8170c,200,1,0,0,4,8
d35f9392-69af-439a-ba67-f30a0eee4086,200,1,0,0,4,8
caf688d2-8b17-4314-9b55-57efc13e071e,100,1,0,0,2,4
55a8db03-e1c7-4a96-bf9c-150067b94ac4,100,1,0,0,2,4
bab92236-0296-492f-8a14-4e56b6791e15,200,1,0,0,4,8
9c0f6a79-07e8-4749-b65a-6e1a5dd27867,100,1,0,0,2,4
89f6f0f4-82b8-4892-9d38-abf9bc71e1de,200,1,0,0,4,8
2cc7bf73-ed28-48c5-a81e-19073be0c292,100,1,0,0,2,4
8e6dfe20-56b4-4b66-a4d0-a67d51de97cb,100,1,0,0,2,4
e52db1b0-8b50-4d7f-83a0-41549c8e1d3b,100,1,0,0,1,2
4b0c44aa-e50f-45a8-999f-62d1712717aa,100,1,0,0,2,4
2620f53a-f11e-4384-8a6f-41d83aa39a86,200,1,0,0,4,8
8fd8a02e-5319-43b4-86d9-2d5c8238767a,100,1,0,0,2,4
e27cef7c-52fa-474e-a335-c37e41c8dbe6,200,1,0,0,4,8
e65f9b41-249b-42a7-82a1-a8a5530b957b,100,1,0,0,2,4
218ea9c9-a746-469f-8d1b-420119454cc0,100,1,0,0,2,8
d2cac695-6dc4-4386-899f-24e6be9247d9,50,1,0,0,4,8
1144fa06-b802-401f-8a65-3f6c677c5ae7,300,1,0,0,8,16
cf831378-5606-4b28-abd2-837256b221e1,300,1,0,0,8,16
e3d58eff-96b0-4a20-8510-3c6e65175f2b,300,1,0,0,8,16
251d05db-c47b-4a37-92a1-034627c9b568,100,1,0,0,2,4
352dedc7-f81b-4b36-8496-82ddaa6c7b00,100,1,0,0,2,4
78071738-61d5-4186-9e1a-b21a2fdd4f89,100,1,0,0,2,4
e57da5e1-29a4-4d82-9022-c720a953a978,100,1,0,0,2,4
53d7fab3-0a83-4508-b411-1c19944c3da1,200,1,0,0,4,8
f7815e08-bbdc-4549-b84c-aabe2dcf8f58,100,1,0,0,2,4
9ae9c141-3f54-41af-a91c-b1ca394e8bbc,100,1,0,0,2,4
0445bc92-e7df-4856-aec7-00f92b2f6fe0,500,1,0,1,32,64
12e85e9c-d536-4b68-bd0c-bb8f9306e7e0,100,1,0,1,64,128
3326f32a-f43c-4d8d-b51c-37ba28cec45a,100,1,0,1,84,256
35db0fd7-52d1-4f42-9cc3-138fcc01586e,100,1,0,1,84,256
87972c5e-5473-4ba0-9055-d3d0d6a79ee8,100,1,0,1,84,256
ca9c7f3b-fb4a-4044-b7c2-3efe6e437a1f,100,1,0,1,64,128
cea6f680-0726-4033-a4b6-cfbaa7a54445,100,1,0,1,64,128
d1ea80e6-53f7-43ae-8b40-719ef4ed48c4,100,1,0,1,84,256
31b51c34-d574-447f-98e5-b79be53148a5,100,1,0,1,64,128
13ef5f62-5aed-4c01-bd16-4463838faa05,100,1,0,1,64,128
d810f719-45e3-4c07-a55a-691b10f684ac,200,1,0,0,4,8
e91fa1cd-fd10-4e3c-a224-ed048249848e,200,1,0,0,4,8
0ba88c43-8b58-4804-9887-2e81111688aa,200,1,0,0,4,8
f6eac892-3a1d-49f3-b05d-ddd35a8598ee,200,1,0,0,4,8
0e77625e-b4ec-43c8-88a5-fc757e6b1f76,100,1,0,0,2,4
8419f355-b01e-4069-a84e-324ddf242fe3,500,1,0,1,32,64
6ad08b9b-dcc0-404b-ada5-ddde44b78b0f,500,1,0,1,32,64
813f841d-4b03-4e43-8ff1-eb7d4bfa33f9,500,1,0,1,32,64
954600ed-08c7-4276-811e-657d982fd552,100,1,0,1,32,64
8bc8fb91-1492-4fb0-b3e4-e7678941ac20,200,1,0,1,180,464
b13d6cb9-750c-4e47-8baa-d505fd2e1662,200,1,0,1,180,464
f991e686-cb80-4e6e-9177-d6cbb369bd14,100,1,0,1,64,128
6c126e2d-2311-42da-903c-5fffd1577a3d,200,1,0,1,180,464
8407a500-0f9e-4c24-84dd-49361895c016,100,1,0,0,2,4
975dca16-2664-463d-b409-7efcf0561079,200,1,0,0,4,8
dc806e1a-4c99-435c-a31b-dd7a73669d87,10,1,0,0,2,4
eb35ea38-79b3-46ee-bb4b-dae03067bfe1,10,1,0,0,2,4
664139e1-6308-41e3-9d2e-14c38a8e3c97,10,1,0,0,2,4
e8d87b35-afc2-4093-b195-c114e3bf8999,10,1,0,0,2,4
1807c4a8-f7c3-4d00-85ba-1fe9d7532e68,10,1,0,0,2,4
1607b84d-6dc6-4eb2-a493-6f23c113319e,100,1,0,1,84,256
d2397417-2f8a-4407-b247-67f24489cedb,100,1,0,1,84,256
ed2f0a1b-bfb0-4d41-bc0c-941facc22a9b,100,1,0,1,64,128
7151ba21-14fe-406c-bd49-f02efe68a1ff,100,1,0,1,84,256
9e81fc0f-ad0d-42b0-89f4-e6221c762da4,500,1,0,1,32,64
1bc48cf0-2fe2-4983-93a3-933d5cf1d623,10,1,0,0,2,4
adc04785-1ddb-4549-8984-dc687113a19c,10,1,0,0,2,4
545f0cdc-9563-42fc-9160-305fa85ca18a,10,1,0,0,2,4
680887d3-525d-470b-ad21-c2333435ba85,100,1,0,1,32,64
09a1c066-3f23-4c12-afd4-3f1fef7f8aa3,100,1,0,0,2,4
b7608ac0-3112-4807-af85-fd4683aa5c93,100,1,0,0,2,4
7a11bba5-febc-4316-b180-250659449408,200,1,0,0,4,8
5284eb79-ffaa-48f8-8e69-0b473a5da8bc,100,1,0,0,1,2
9d0fa1be-8955-4ddd-8cdc-ef21b41d74f2,500,1,0,1,8,32
924abc35-be2a-4c60-9cfe-84348580b709,100,1,0,1,84,256
7ef03923-3636-4036-9359-7d21c79dd234,100,1,0,1,84,256
